"SiteName","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90"
"Site_1",-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,2.44223225035081,-0.435364485242739,-0.435364485242739,-0.435364485242739,0.0350119042292831,-0.435364485242739,-0.380026086481324,1.91651746211737,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.380026086481324,-0.435364485242739,-0.241680089577788,-0.32468768771991,-0.435364485242739,-0.435364485242739,0.865087885650498,0.892757085031205,-0.103334092674253,1.03110308193474,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.32468768771991,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,1.2524566769804,-0.380026086481324,-0.435364485242739,-0.435364485242739,-0.352356887100617,-0.435364485242739,-0.435364485242739,-0.380026086481324,5.54118258099001,-0.103334092674253,-0.435364485242739,-0.435364485242739,-0.297018488339203,-0.186341690816374,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.0479956939128384,1.41847187326464,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.269349288958496,-0.435364485242739,-0.435364485242739,1.19711827821898,-0.435364485242739,-0.435364485242739,2.52523984849293,-0.435364485242739,0.0350119042292831,-0.352356887100617,0.394711496178476,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,0.284034698655648,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,0.173357901132819,-0.435364485242739,0.671403489985548,-0.435364485242739,-0.435364485242739,-0.435364485242739
"Site_4",-0.380026086481324,2.13787105716303,0.145688701752112,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.407695285862031,-0.435364485242739,-0.435364485242739,-0.297018488339203,-0.435364485242739,0.0903503029906974,1.05877228131545,-0.435364485242739,-0.435364485242739,-0.407695285862031,4.57276060266526,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.13100329205496,1.2524566769804,-0.435364485242739,-0.435364485242739,0.975764683173326,-0.241680089577788,-0.435364485242739,-0.0479956939128384,-0.435364485242739,0.505388293701305,-0.407695285862031,-0.352356887100617,0.394711496178476,1.19711827821898,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.214010890197081,0.533057493082012,2.52523984849293,-0.435364485242739,-0.435364485242739,-0.158672491435667,3.77035382062475,-0.435364485242739,-0.435364485242739,-0.241680089577788,-0.435364485242739,-0.13100329205496,0.201027100513526,-0.435364485242739,-0.435364485242739,-0.380026086481324,-0.297018488339203,-0.435364485242739,-0.435364485242739,-0.186341690816374,0.0626811036099902,-0.214010890197081,-0.435364485242739,-0.435364485242739,-0.435364485242739,1.44614107264535,0.228696299894233,-0.435364485242739,0.837418686269791,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,0.394711496178476,-0.380026086481324,-0.435364485242739,-0.435364485242739,1.14177987945757,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739
"Site_5",-0.32468768771991,1.47381027202606,-0.297018488339203,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.380026086481324,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,0.201027100513526,0.837418686269791,-0.435364485242739,-0.435364485242739,-0.407695285862031,5.15381378966011,-0.407695285862031,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.0756648932935455,1.44614107264535,-0.407695285862031,-0.435364485242739,0.809749486889083,-0.13100329205496,-0.380026086481324,0.201027100513526,-0.435364485242739,0.201027100513526,-0.269349288958496,-0.32468768771991,0.201027100513526,1.03110308193474,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.32468768771991,0.339373097417062,2.82960104168071,-0.407695285862031,-0.435364485242739,-0.269349288958496,5.40283658408647,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,0.118019502371405,0.422380695559183,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.186341690816374,-0.435364485242739,-0.435364485242739,-0.186341690816374,-0.297018488339203,-0.103334092674253,-0.435364485242739,-0.435364485242739,-0.435364485242739,2.11020185778232,0.505388293701305,-0.435364485242739,0.726741888746962,-0.435364485242739,-0.435364485242739,-0.380026086481324,-0.435364485242739,0.311703898036355,-0.241680089577788,-0.435364485242739,-0.435364485242739,1.50147947140676,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739
"Site_7",-0.32468768771991,2.46990144973151,0.118019502371405,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.352356887100617,-0.435364485242739,-0.435364485242739,-0.32468768771991,-0.435364485242739,0.145688701752112,1.14177987945757,-0.435364485242739,-0.435364485242739,-0.407695285862031,6.2882509642691,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.103334092674253,1.58448706954888,-0.435364485242739,-0.435364485242739,1.19711827821898,0.00734270484857593,-0.435364485242739,0.0903503029906974,-0.435364485242739,0.64373429060484,-0.380026086481324,-0.352356887100617,0.865087885650498,1.08644148069616,-0.380026086481324,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.269349288958496,0.422380695559183,2.96794703858424,-0.407695285862031,-0.435364485242739,0.0350119042292831,4.46208380514243,-0.435364485242739,-0.435364485242739,-0.32468768771991,-0.435364485242739,-0.186341690816374,0.228696299894233,-0.435364485242739,-0.435364485242739,-0.380026086481324,-0.380026086481324,-0.435364485242739,-0.435364485242739,-0.158672491435667,0.809749486889083,-0.214010890197081,-0.435364485242739,-0.435364485242739,-0.435364485242739,1.83350986397525,0.228696299894233,-0.435364485242739,1.80584066459454,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,0.477719094320598,-0.352356887100617,-0.435364485242739,-0.435364485242739,2.74659344353858,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739
"Site_8",-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,3.5766694249598,-0.380026086481324,-0.435364485242739,-0.435364485242739,1.2801258763611,-0.435364485242739,-0.435364485242739,2.11020185778232,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,0.25636549927494,0.0350119042292831,-0.435364485242739,-0.435364485242739,0.284034698655648,2.30388625344727,-0.435364485242739,1.39080267388393,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,2.16554025654373,-0.435364485242739,-0.435364485242739,-0.103334092674253,0.45004989493989,-0.435364485242739,-0.435364485242739,-0.435364485242739,6.09456656860415,0.616065091224133,-0.435364485242739,-0.435364485242739,-0.241680089577788,0.367042296797769,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,0.284034698655648,3.90869981752828,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.32468768771991,-0.435364485242739,-0.352356887100617,-0.0203264945321312,-0.13100329205496,0.284034698655648,-0.158672491435667,-0.297018488339203,3.38298502929485,-0.435364485242739,-0.435364485242739,1.86117906335596,-0.435364485242739,0.228696299894233,1.14177987945757,-0.0756648932935455,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,0.477719094320598,-0.435364485242739,-0.0203264945321312,0.173357901132819,-0.435364485242739,-0.435364485242739,-0.0756648932935455,-0.435364485242739,0.0903503029906974,-0.435364485242739,-0.435364485242739,-0.380026086481324
"Site_9",-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,3.63200782372121,-0.435364485242739,-0.435364485242739,-0.435364485242739,2.16554025654373,-0.435364485242739,-0.435364485242739,2.85727024106141,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,0.726741888746962,-0.0479956939128384,-0.435364485242739,-0.435364485242739,0.782080287508376,2.08253265840161,-0.435364485242739,1.80584066459454,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,1.88884826273666,-0.435364485242739,-0.435364485242739,-0.269349288958496,-0.214010890197081,-0.435364485242739,-0.435364485242739,-0.435364485242739,5.45817498284789,0.0903503029906974,-0.435364485242739,-0.435364485242739,-0.0203264945321312,0.533057493082012,-0.435364485242739,-0.352356887100617,-0.435364485242739,-0.435364485242739,0.699072689366255,3.46599262743697,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.0203264945321312,-0.103334092674253,0.284034698655648,-0.241680089577788,-0.32468768771991,3.24463903239131,-0.435364485242739,-0.435364485242739,2.13787105716303,-0.435364485242739,0.311703898036355,0.699072689366255,0.588395891843426,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,0.588395891843426,-0.435364485242739,-0.214010890197081,-0.158672491435667,-0.435364485242739,-0.435364485242739,0.145688701752112,-0.435364485242739,0.726741888746962,-0.435364485242739,-0.435364485242739,-0.380026086481324
"Site_10",-0.32468768771991,1.19711827821898,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.407695285862031,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,0.228696299894233,-0.186341690816374,-0.435364485242739,-0.435364485242739,-0.380026086481324,4.01937661505111,-0.32468768771991,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.214010890197081,1.36313347450323,-0.435364485242739,-0.435364485242739,1.97185586087878,-0.435364485242739,-0.269349288958496,0.228696299894233,-0.435364485242739,0.00734270484857593,-0.435364485242739,0.00734270484857593,0.782080287508376,0.533057493082012,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,0.948095483792619,1.50147947140676,-0.435364485242739,-0.435364485242739,0.201027100513526,3.16163143424919,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,1.2524566769804,-0.32468768771991,-0.435364485242739,-0.435364485242739,-0.435364485242739,0.00734270484857593,-0.435364485242739,-0.435364485242739,0.0626811036099902,-0.186341690816374,-0.241680089577788,-0.435364485242739,-0.435364485242739,-0.435364485242739,2.71892424415788,-0.269349288958496,-0.435364485242739,0.64373429060484,-0.435364485242739,-0.435364485242739,-0.269349288958496,-0.435364485242739,0.145688701752112,-0.380026086481324,-0.435364485242739,-0.435364485242739,2.33155545282798,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739
"Site_11",-0.32468768771991,2.30388625344727,-0.0203264945321312,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.380026086481324,-0.435364485242739,-0.435364485242739,-0.352356887100617,-0.435364485242739,0.0903503029906974,1.00343388255403,-0.435364485242739,-0.435364485242739,-0.407695285862031,5.76253617603567,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.103334092674253,1.50147947140676,-0.435364485242739,-0.435364485242739,1.05877228131545,-0.103334092674253,-0.435364485242739,0.0903503029906974,-0.435364485242739,0.588395891843426,-0.380026086481324,-0.352356887100617,0.754411088127669,1.00343388255403,-0.380026086481324,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.297018488339203,0.422380695559183,2.99561623796495,-0.407695285862031,-0.435364485242739,-0.0203264945321312,4.15772261195465,-0.435364485242739,-0.435364485242739,-0.352356887100617,-0.435364485242739,-0.186341690816374,0.228696299894233,-0.435364485242739,-0.435364485242739,-0.380026086481324,-0.380026086481324,-0.435364485242739,-0.435364485242739,-0.158672491435667,0.726741888746962,-0.269349288958496,-0.435364485242739,-0.435364485242739,-0.435364485242739,1.69516386707171,0.25636549927494,-0.435364485242739,1.6398254683103,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,0.477719094320598,-0.352356887100617,-0.435364485242739,-0.435364485242739,2.46990144973151,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739
"Site_12",-0.32468768771991,-0.435364485242739,-0.435364485242739,-0.435364485242739,2.58057824725434,-0.32468768771991,-0.435364485242739,-0.435364485242739,0.948095483792619,-0.435364485242739,-0.435364485242739,1.77817146521383,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,0.339373097417062,-0.13100329205496,-0.435364485242739,-0.435364485242739,-0.0479956939128384,1.08644148069616,-0.435364485242739,1.69516386707171,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,2.77426264291929,-0.435364485242739,-0.435364485242739,-0.407695285862031,0.0350119042292831,-0.435364485242739,-0.435364485242739,-0.435364485242739,6.53727375869546,0.920426284411912,-0.435364485242739,-0.435364485242739,-0.241680089577788,0.560726692462719,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,0.477719094320598,3.02328543734566,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.297018488339203,-0.435364485242739,-0.407695285862031,-0.13100329205496,-0.241680089577788,0.0626811036099902,-0.158672491435667,-0.297018488339203,3.27230823177202,-0.435364485242739,-0.435364485242739,1.39080267388393,-0.435364485242739,0.311703898036355,0.0903503029906974,0.201027100513526,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.407695285862031,-0.435364485242739,0.45004989493989,-0.407695285862031,-0.158672491435667,-0.103334092674253,-0.435364485242739,-0.435364485242739,-0.241680089577788,-0.435364485242739,0.145688701752112,-0.435364485242739,-0.435364485242739,-0.407695285862031
"Site_14",-0.0479956939128384,1.55681787016818,-0.158672491435667,-0.435364485242739,-0.435364485242739,-0.380026086481324,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.241680089577788,-0.380026086481324,-0.435364485242739,-0.435364485242739,0.0903503029906974,4.10238421319323,-0.32468768771991,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.407695285862031,0.118019502371405,0.975764683173326,-0.380026086481324,-0.435364485242739,1.14177987945757,-0.380026086481324,0.0350119042292831,-0.32468768771991,-0.435364485242739,-0.435364485242739,-0.269349288958496,-0.13100329205496,0.560726692462719,1.36313347450323,-0.352356887100617,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.435364485242739,-0.380026086481324,-0.435364485242739,-0.380026086481324,1.33546427512252,1.44614107264535,-0.269349288958496,-0.435364485242739,-0.103334092674253,3.88103061814758,-0.407695285862031,-0.435364485242739,-0.0756648932935455,-0.435364485242739,1.41847187326464,-0.32468768771991,-0.435364485242739,-0.435364485242739,-0.407695285862031,0.145688701752112,-0.32468768771991,-0.435364485242739,0.311703898036355,-0.0756648932935455,-0.32468768771991,-0.435364485242739,-0.435364485242739,-0.435364485242739,2.8019318423,-0.0756648932935455,-0.435364485242739,0.505388293701305,-0.435364485242739,-0.435364485242739,-0.269349288958496,-0.435364485242739,0.25636549927494,-0.269349288958496,-0.435364485242739,-0.32468768771991,1.66749466769101,-0.214010890197081,-0.435364485242739,-0.435364485242739,-0.435364485242739
